InvoiceNo,InvoiceDate,CustomerID,Quantity,price_total,StockCode
570657,2011-10-11,14911,416,485.8,20
570659,2011-10-11,16120,72,219.6,3
570660,2011-10-11,14866,1570,3930.94,21
570661,2011-10-11,17554,120,210.14,10
570662,2011-10-11,16120,36,75.6,1
570663,2011-10-11,13627,259,304.29,7
570664,2011-10-11,16362,83,139.63,25
570665,2011-10-11,16120,8,17.1,4
570666,2011-10-11,13919,136,171.66,12
570667,2011-10-11,12362,162,355.8,15
570668,2011-10-11,17837,54,163.15,17
570669,2011-10-11,15955,199,454.33,18
570670,2011-10-11,14624,138,210.25,12
570671,2011-10-11,16171,24,73.2,3
570672,2011-10-11,12536,2801,4279.71,259
570673,2011-10-11,15351,44,103.4,5
570674,2011-10-11,14911,1704,768.64,60
570675,2011-10-11,13690,67,172.25,9
570676,2011-10-11,14640,107,306.07,14
570677,2011-10-11,12836,206,500.33,50
570678,2011-10-11,15199,91,300.95,3
570679,2011-10-11,17769,132,376.9,19
570680,2011-10-11,13969,486,899.069999999999,68
570681,2011-10-11,12381,1,6.0,1
570682,2011-10-11,12948,153,303.37,16
570685,2011-10-11,13208,213,382.35,36
570693,2011-10-11,16161,183,399.25,58
570694,2011-10-12,14911,47,214.3,7
570695,2011-10-12,17489,196,168.079999999999,13
570696,2011-10-12,15840,140,113.82,10
570697,2011-10-12,15281,83,140.37,9
570698,2011-10-12,18171,150,237.0,9
570699,2011-10-12,15421,121,211.0,12
570700,2011-10-12,14156,76,419.85,12
570701,2011-10-12,16652,1158,2159.3,37
570702,2011-10-12,16652,48,88.8,1
570703,2011-10-12,14911,510,803.24,49
570705,2011-10-12,13208,18,6.47999999999999,1
570706,2011-10-12,14911,2,25.5,1
570707,2011-10-12,14541,44,146.0,3
570713,2011-10-12,17064,129,398.05,19
570714,2011-10-12,13520,337,676.37,21
570715,2011-10-12,18287,990,1001.31999999999,38
570716,2011-10-12,17193,6,24.9,1
570717,2011-10-12,17173,108,357.0,9
570718,2011-10-12,12518,324,381.06,25
570719,2011-10-12,17913,189,193.549999999999,28
570720,2011-10-12,17934,410,638.45,19
570721,2011-10-12,13842,471,581.689999999999,33
570722,2011-10-12,14642,76,96.12,2
570723,2011-10-12,15267,96,120.0,1
570724,2011-10-12,12602,162,153.12,12
570725,2011-10-12,12381,1,4.5,1
570726,2011-10-12,16607,109,168.55,10
570731,2011-10-12,15038,12,15.0,1
570733,2011-10-12,17190,160,249.74,18
570754,2011-10-12,12633,94,215.23,15
570769,2011-10-12,12664,74,334.8,3
570776,2011-10-12,13985,276,626.92,29
570784,2011-10-12,12569,27,103.5,5
570790,2011-10-12,13575,115,147.41,10
570791,2011-10-12,17346,171,245.19,38
570792,2011-10-12,12709,328,533.12,17
570793,2011-10-12,12444,85,879.01,17
570794,2011-10-12,14761,60,158.4,4
570795,2011-10-12,17193,48,149.52,4
570796,2011-10-12,16241,86,110.03,41
570797,2011-10-12,15311,766,1229.42,29
570798,2011-10-12,12679,74,112.32,2
570799,2011-10-12,16203,104,214.6,11
570806,2011-10-12,13115,608,901.07,42
570807,2011-10-12,13704,168,397.29,22
570818,2011-10-12,17841,359,568.66,133
570821,2011-10-12,17173,108,324.96,9
570823,2011-10-12,12691,99,303.1,9
570824,2011-10-12,14299,230,307.06,12
570825,2011-10-12,18229,90,323.74,7
570826,2011-10-12,16753,189,223.92,34
570827,2011-10-12,15831,418,350.65,45
570829,2011-10-12,16295,324,336.4,21
570830,2011-10-12,14852,357,648.27,35
570832,2011-10-12,13058,17,90.15,3
570833,2011-10-12,14834,116,343.94,14
570834,2011-10-12,13865,50,118.22,7
570836,2011-10-12,17410,203,449.15,23
570839,2011-10-12,14911,406,749.67,39
570840,2011-10-12,13468,22,100.58,7
570841,2011-10-12,12553,220,477.55,23
570842,2011-10-12,17676,248,309.24,21
570843,2011-10-12,17293,159,236.31,17
570844,2011-10-12,15473,40,102.0,1
570846,2011-10-12,13983,13,12.9699999999999,5
570847,2011-10-12,17737,57,87.39,6
570848,2011-10-12,15473,40,102.0,1
570849,2011-10-12,15473,80,204.0,2
570851,2011-10-12,12583,101,314.2,6
570852,2011-10-12,13078,160,333.6,12
570855,2011-10-12,17314,637,670.63,48
570856,2011-10-12,13464,403,674.68,41
570857,2011-10-12,15555,38,167.47,18
570859,2011-10-12,18277,68,110.38,8
570861,2011-10-12,14775,372,310.44,20
570862,2011-10-12,17528,360,467.36,28
570863,2011-10-12,15144,140,416.6,14
570864,2011-10-12,16945,194,294.22,12
570865,2011-10-12,16945,64,46.8,4
570866,2011-10-12,17096,67,263.61,9
570875,2011-10-12,12667,395,620.13,33
570876,2011-10-12,16085,97,120.33,21
570877,2011-10-13,16523,120,249.6,6
570878,2011-10-13,16523,10,82.5,2
570879,2011-10-13,12685,124,331.72,12
570880,2011-10-13,14291,247,359.6,20
570881,2011-10-13,12498,69,247.25,13
570882,2011-10-13,13930,64,127.339999999999,7
570883,2011-10-13,13477,347,464.07,26
570884,2011-10-13,17315,92,273.78,18
570885,2011-10-13,14211,172,355.78,18
570886,2011-10-13,13777,1941,3953.35,22
570887,2011-10-13,17169,424,527.1,36
570888,2011-10-13,17509,508,898.14,53
570896,2011-10-13,14217,27,102.95,5
570906,2011-10-13,14537,120,355.56,10
570910,2011-10-13,15489,178,442.64,18
570919,2011-10-13,12584,60,318.06,14
570961,2011-10-13,13784,192,300.48,3
570964,2011-10-13,12766,884,1319.01,61
570973,2011-10-13,14180,26,149.7,5
570983,2011-10-13,14963,268,314.15,31
570984,2011-10-13,17279,48,187.829999999999,9
571006,2011-10-13,17063,230,387.7,23
571007,2011-10-13,13487,52,166.6,10
571008,2011-10-13,17063,12,35.4,1
571017,2011-10-13,15116,276,411.78,13
571028,2011-10-13,16770,93,113.62,41
571030,2011-10-13,12876,1290,1491.59,51
571031,2011-10-13,15005,128,166.48,31
571032,2011-10-13,13827,46,111.29,32
571033,2011-10-13,14251,746,1259.46,36
571034,2011-10-13,12359,657,2876.85,105
571035,2011-10-13,12446,352,1002.31,58
571036,2011-10-13,17567,567,988.03,34
571038,2011-10-13,15511,52,192.35,32
571039,2011-10-13,16121,444,579.22,138
571040,2011-10-13,15272,128,422.98,36
571041,2011-10-13,14527,37,131.48,15
571043,2011-10-13,17892,4,10.2,1
571044,2011-10-13,14421,171,357.93,12
571046,2011-10-13,18096,520,474.05,112
571047,2011-10-13,16042,214,388.72,20
571048,2011-10-13,16042,60,43.8,4
571049,2011-10-13,16670,181,341.78,21
571050,2011-10-13,14624,24,15.6,1
571053,2011-10-13,12631,236,640.5,31
571054,2011-10-13,14234,502,369.78,131
571055,2011-10-13,14975,380,279.94,11
571056,2011-10-13,15367,303,434.409999999999,29
571057,2011-10-13,15367,4,27.0,1
571058,2011-10-13,13853,312,1090.14,23
571060,2011-10-13,17813,1,2.49,1
571062,2011-10-13,16773,171,171.59,26
571063,2011-10-13,16430,103,300.85,6
571064,2011-10-13,17181,25,84.3999999999999,21
571065,2011-10-13,12613,885,1881.86,79
571067,2011-10-13,16793,146,243.84,16
571069,2011-10-13,13668,97,188.94,20
571080,2011-10-13,13719,77,250.49,14
571081,2011-10-13,16775,62,208.43,27
571090,2011-10-13,15271,34,79.5,5
571098,2011-10-13,17841,200,437.43,55
571099,2011-10-13,13911,542,143.28,4
571100,2011-10-13,16682,108,106.92,4
571101,2011-10-13,16570,361,709.63,27
571102,2011-10-13,16570,4,31.8,1
571103,2011-10-13,18160,147,319.51,20
571104,2011-10-13,18130,258,313.86,21
571105,2011-10-13,17614,238,390.07,100
571106,2011-10-13,14976,69,209.4,16
571107,2011-10-13,13858,75,216.17,11
571108,2011-10-13,14555,32,126.2,5
571109,2011-10-13,14976,2,6.5,1
571111,2011-10-13,14976,1,15.0,1
571117,2011-10-13,16224,318,429.42,30
571118,2011-10-14,16239,46,66.3,4
571120,2011-10-14,16950,307,400.15,15
571121,2011-10-14,18228,97,359.51,10
571122,2011-10-14,16566,48,38.4,2
571123,2011-10-14,14856,485,1003.27,50
571125,2011-10-14,16394,588,313.48,12
571129,2011-10-14,14156,353,406.84,19
571142,2011-10-14,14567,240,729.6,20
571158,2011-10-14,14606,112,115.27,24
571169,2011-10-14,16168,38,119.9,6
571178,2011-10-14,14089,134,161.0,14
571179,2011-10-14,15482,1,40.0,1
571180,2011-10-14,15498,326,1135.88999999999,34
571181,2011-10-14,15498,10,70.8,1
571182,2011-10-14,13115,8,15.6,1
571183,2011-10-14,14796,457,600.11,87
571184,2011-10-14,15478,288,826.83,24
571185,2011-10-14,13047,226,550.58,31
571187,2011-10-14,12380,229,450.86,23
571188,2011-10-14,12783,215,642.01,34
571189,2011-10-14,13213,882,556.7,39
571190,2011-10-14,17771,177,130.01,32
571191,2011-10-14,17404,1,15.0,1
571192,2011-10-14,13050,132,308.6,18
571193,2011-10-14,15484,264,394.16,14
571197,2011-10-14,16413,148,262.2,31
571199,2011-10-14,17949,300,108.0,1
571200,2011-10-14,14060,226,294.78,12
571201,2011-10-14,14937,240,649.92,20
571202,2011-10-14,14937,72,212.4,1
571203,2011-10-14,17677,650,1157.08,25
571204,2011-10-14,17677,6,59.6999999999999,1
571205,2011-10-14,15620,315,678.17,40
571212,2011-10-14,12856,308,603.439999999999,76
571213,2011-10-14,13995,173,306.03,19
571214,2011-10-14,14390,451,879.8,54
571215,2011-10-14,13810,179,653.5,20
571216,2011-10-14,16081,114,214.98,57
571217,2011-10-14,17451,333,470.55,27
571218,2011-10-14,17451,48,18.72,2
571219,2011-10-14,15601,680,781.14,50
571221,2011-10-14,16416,188,333.89,35
571223,2011-10-14,13810,1,599.5,1
571224,2011-10-14,13136,291,459.53,25
571225,2011-10-14,14397,98,179.859999999999,7
571226,2011-10-14,13006,55,81.57,4
571227,2011-10-14,12477,316,1288.78,32
571228,2011-10-14,15132,36,106.2,3
571229,2011-10-14,15453,146,189.859999999999,39
571230,2011-10-14,13717,180,301.539999999999,17
571231,2011-10-14,15856,690,992.0,26
571232,2011-10-14,17986,10,20.8,1
571234,2011-10-14,15856,112,47.04,2
571235,2011-10-14,15078,198,423.42,16
571236,2011-10-14,15078,12,30.5999999999999,1
571237,2011-10-14,15078,12,25.2,1
571238,2011-10-14,14290,72,250.52,12
571239,2011-10-14,12744,599,999.26,32
571240,2011-10-14,12562,234,513.6,28
571241,2011-10-14,14592,114,145.21,50
571242,2011-10-14,17809,1046,1835.6,17
571243,2011-10-14,14595,664,1091.29,68
571244,2011-10-14,17180,154,231.17,31
571245,2011-10-14,16839,206,350.219999999999,6
571246,2011-10-14,17750,326,142.04,11
571247,2011-10-14,15826,444,878.46,37
571248,2011-10-14,15826,31,55.85,3
571250,2011-10-14,17892,36,91.8,1
571255,2011-10-14,12454,1006,3528.34,15
571258,2011-10-14,17837,31,130.25,14
571259,2011-10-16,12901,360,306.0,1
571260,2011-10-16,16206,69,127.199999999999,8
571261,2011-10-16,12901,360,306.0,1
571263,2011-10-16,14910,98,214.41,15
571265,2011-10-16,16674,125,197.41,63
571266,2011-10-16,17769,133,437.86,31
571267,2011-10-16,17811,69,146.7,8
571268,2011-10-16,15351,101,269.96,17
571269,2011-10-16,16243,45,214.95,17
571270,2011-10-16,12940,316,552.27,80
571271,2011-10-16,15440,72,146.02,30
571272,2011-10-16,13878,475,1281.53,36
571273,2011-10-16,13034,253,476.909999999999,26
571274,2011-10-16,16934,364,809.98,52
571275,2011-10-16,15994,177,427.07,35
571276,2011-10-16,14702,157,360.41,50
571277,2011-10-16,16934,35,140.95,10
571278,2011-10-16,14780,100,114.88,8
571279,2011-10-16,16466,163,359.42,33
571280,2011-10-16,18122,202,442.88,65
571281,2011-10-16,14088,1624,8132.31,96
571282,2011-10-16,15545,88,157.39,50
571283,2011-10-16,16533,375,610.89,79
571284,2011-10-16,14562,146,405.02,47
571286,2011-10-16,14547,233,490.2,79
571288,2011-10-16,16052,282,362.06,34
571289,2011-10-16,15113,1412,2242.69,75
571290,2011-10-16,17183,311,739.37,26
571291,2011-10-16,13610,108,237.43,37
571292,2011-10-16,15311,128,273.99,41
571293,2011-10-16,13956,55,189.65,19
571294,2011-10-16,16987,115,369.27,35
571295,2011-10-16,14741,117,303.43,13
571296,2011-10-16,13760,101,151.7,29
571297,2011-10-16,16987,1,12.75,1
571298,2011-10-17,15769,1300,2327.0,6
571299,2011-10-17,13798,200,358.0,2
571300,2011-10-17,14262,182,214.45,12
571301,2011-10-17,15218,186,303.3,4
571302,2011-10-17,12989,246,482.4,2
571303,2011-10-17,13875,311,361.99,23
571304,2011-10-17,12526,226,519.28,29
571306,2011-10-17,16701,658,720.56,17
571307,2011-10-17,14443,272,428.68,28
571308,2011-10-17,12475,535,723.38,36
571309,2011-10-17,13685,13,5.93,13
571310,2011-10-17,13394,463,371.73,25
571311,2011-10-17,17402,38,151.5,2
571312,2011-10-17,12474,480,572.23,36
571313,2011-10-17,14156,668,728.24,5
571314,2011-10-17,14156,456,894.64,9
571315,2011-10-17,16542,46,119.62,5
571317,2011-10-17,17377,207,358.68,43
571318,2011-10-17,17404,5952,5296.96,30
571322,2011-10-17,13534,208,451.6,19
571323,2011-10-17,13534,203,383.55,18
571324,2011-10-17,12783,1,283.02,1
571326,2011-10-17,12783,1,339.02,1
571328,2011-10-17,12473,1557,1697.98,99
571352,2011-10-17,18042,33,165.049999999999,7
571360,2011-10-17,16563,486,1077.74,19
571372,2011-10-17,17201,268,342.63,40
571377,2011-10-17,14911,66,292.0,15
571404,2011-10-17,17520,365,546.81,30
571405,2011-10-17,13871,12,45.0,2
571406,2011-10-17,13871,202,357.68,22
571407,2011-10-17,13750,85,330.63,5
571408,2011-10-17,15012,145,231.98,74
571409,2011-10-17,14911,599,964.22,55
571410,2011-10-17,17527,49,151.15,8
571411,2011-10-17,17858,131,469.55,27
571412,2011-10-17,17734,79,160.42,10
571413,2011-10-17,13923,185,351.13,20
571418,2011-10-17,16412,73,151.83,35
571425,2011-10-17,14911,224,690.34,39
571426,2011-10-17,15179,222,188.55,13
571427,2011-10-17,17205,884,384.08,13
571428,2011-10-17,17534,103,223.36,9
571429,2011-10-17,15335,80,173.97,36
571430,2011-10-17,13090,74,331.9,5
571431,2011-10-17,13881,340,791.0,2
571432,2011-10-17,16737,288,417.599999999999,1
571433,2011-10-17,13015,912,1583.24,88
571434,2011-10-17,13069,244,110.53,12
571435,2011-10-17,14211,377,546.23,24
571436,2011-10-17,16076,62,127.5,5
571437,2011-10-17,13069,7,14.56,3
571438,2011-10-17,15066,317,893.59,42
571439,2011-10-17,17206,76,204.24,7
571441,2011-10-17,14096,995,4050.61,364
571442,2011-10-17,17049,654,1283.96,89
571443,2011-10-17,17785,67,131.94,13
571444,2011-10-17,18179,227,469.43,26
571445,2011-10-17,12463,199,358.99,22
571446,2011-10-17,14911,572,1761.24,16
571447,2011-10-17,14911,36,118.44,1
571456,2011-10-17,16729,322,493.05,53
571457,2011-10-17,12963,84,105.22,7
571461,2011-10-17,16932,87,161.94,53
571462,2011-10-17,16363,52,109.36,5
571463,2011-10-17,16463,377,491.28,22
571464,2011-10-17,14805,41,144.65,11
571465,2011-10-17,14830,169,197.13,40
571474,2011-10-17,16389,773,303.36,11
571475,2011-10-17,15033,250,344.38,89
571476,2011-10-17,13546,106,230.12,33
571477,2011-10-17,12794,365,543.41,25
571486,2011-10-17,17612,467,365.51,27
571496,2011-10-17,13265,400,305.36,16
571497,2011-10-17,14841,280,540.4,17
571498,2011-10-17,17841,239,413.99,85
571502,2011-10-17,14422,593,1232.95,65
571504,2011-10-17,16133,202,301.08,6
571505,2011-10-17,17244,616,954.9,31
571506,2011-10-17,15355,21,126.25,8
571509,2011-10-17,13110,51,204.7,23
571510,2011-10-17,18241,70,131.18,6
571511,2011-10-17,15598,160,240.68,14
571544,2011-10-17,17757,200,225.6,55
571546,2011-10-17,17920,69,251.88,10
571547,2011-10-18,17679,51,348.91,4
571548,2011-10-18,15505,792,880.58,29
571549,2011-10-18,13536,302,369.74,16
571550,2011-10-18,13892,420,176.04,2
571551,2011-10-18,15637,128,223.36,15
571552,2011-10-18,16848,182,281.42,14
571553,2011-10-18,17317,504,534.24,1
571555,2011-10-18,16458,106,183.9,10
571556,2011-10-18,12662,297,521.62,31
571557,2011-10-18,15678,184,352.7,12
571558,2011-10-18,17730,220,346.08,11
571559,2011-10-18,14911,283,808.15,28
571560,2011-10-18,14897,170,400.919999999999,20
571561,2011-10-18,14015,378,917.34,20
571562,2011-10-18,14156,342,704.02,23
571563,2011-10-18,16249,188,359.3,20
571564,2011-10-18,16019,218,417.29,24
571565,2011-10-18,12720,82,163.1,9
571566,2011-10-18,13594,359,396.97,26
571594,2011-10-18,15971,240,708.0,1
571595,2011-10-18,15971,230,701.0,5
571601,2011-10-18,17073,96,325.53,28
571610,2011-10-18,13953,400,500.0,1
571622,2011-10-18,14798,46,76.34,4
571628,2011-10-18,15311,44,131.4,9
571629,2011-10-18,13362,289,756.11,39
571636,2011-10-18,13509,172,176.6,8
571638,2011-10-18,15327,116,208.75,10
571640,2011-10-18,17203,1201,1283.27,21
571641,2011-10-18,17135,369,205.06,14
571642,2011-10-18,17203,15,17.65,4
571653,2011-10-18,14298,5918,5355.68,202
571654,2011-10-18,18118,68,137.53,45
571655,2011-10-18,14688,112,283.33,10
571656,2011-10-18,16393,142,354.36,35
571657,2011-10-18,13835,105,205.57,15
571658,2011-10-18,12621,346,630.55,22
571660,2011-10-18,16191,490,539.18,38
571662,2011-10-18,14861,117,125.79,6
571663,2011-10-18,17262,40,298.0,2
571664,2011-10-18,17090,144,302.4,2
571665,2011-10-18,12540,724,1019.47,41
571666,2011-10-18,16422,560,722.76,8
571667,2011-10-18,14554,228,351.83,52
571668,2011-10-18,16515,138,376.78,17
571669,2011-10-18,17758,451,650.76,61
571670,2011-10-18,12611,846,1193.32,65
571671,2011-10-18,16940,933,1181.52,119
571672,2011-10-18,13880,154,322.1,14
571673,2011-10-18,13991,300,199.959999999999,11
571675,2011-10-18,13700,148,305.76,9
571676,2011-10-18,16910,128,268.77,91
571677,2011-10-18,13637,55,125.65,8
571679,2011-10-18,14159,161,178.97,48
571681,2011-10-18,16734,237,344.35,20
571682,2011-10-18,14179,221,551.68,125
571683,2011-10-18,15140,108,301.4,12
571684,2011-10-18,16730,244,262.17,45
571685,2011-10-18,12863,188,521.2,5
571690,2011-10-18,14191,279,329.97,21
571691,2011-10-18,13860,80,184.64,11
571692,2011-10-18,13860,7,27.29,2
571693,2011-10-18,14776,440,330.24,16
571694,2011-10-18,13308,160,284.68,11
571696,2011-10-18,15604,159,216.39,17
571697,2011-10-18,12759,272,448.92,29
571698,2011-10-18,13805,1172,424.36,7
571701,2011-10-18,14639,632,948.16,55
571702,2011-10-18,14639,10,47.1,2
571705,2011-10-18,12360,491,1043.78,54
571706,2011-10-18,15144,152,206.6,8
571708,2011-10-18,12955,280,269.76,12
571709,2011-10-18,16463,228,308.74,19
571710,2011-10-18,13032,200,513.88,27
571712,2011-10-18,14056,297,611.98,66
571715,2011-10-18,17576,165,317.0,43
571717,2011-10-18,14381,146,202.68,56
571724,2011-10-19,12572,293,532.74,36
571725,2011-10-19,13491,91,127.37,8
571726,2011-10-19,16191,546,927.4,27
571728,2011-10-19,16123,170,307.78,16
571729,2011-10-19,12500,577,617.04,5
571730,2011-10-19,16851,83,111.09,7
571732,2011-10-19,16298,84,239.24,13
571733,2011-10-19,16187,259,312.89,14
571734,2011-10-19,17148,82,124.88,9
571735,2011-10-19,14229,307,785.069999999999,14
571736,2011-10-19,17549,60,28.2,2
571737,2011-10-19,14367,370,764.74,35
571738,2011-10-19,13089,360,311.76,2
571739,2011-10-19,12500,1,3.0,1
571740,2011-10-19,17973,176,337.04,15
571741,2011-10-19,15610,66,112.46,6
571742,2011-10-19,12971,74,47.62,3
571743,2011-10-19,15853,135,110.8,30
571744,2011-10-19,14434,72,169.2,2
571745,2011-10-19,14911,711,1588.75,58
571746,2011-10-19,17043,395,768.85,44
571747,2011-10-19,13849,684,944.37,63
571748,2011-10-19,18077,134,212.72,18
571749,2011-10-19,17934,68,65.8,2
571751,2011-10-19,12744,2,6068.05999999999,2
571779,2011-10-19,12748,261,318.3,37
571793,2011-10-19,16621,115,204.07,7
571809,2011-10-19,15039,49,127.4,21
571824,2011-10-19,12472,923,1376.43,80
571828,2011-10-19,16440,542,1103.36,75
571829,2011-10-19,16131,534,1177.64,23
571830,2011-10-19,16131,24,50.4,1
571831,2011-10-19,16979,292,343.94,13
571836,2011-10-19,18019,7,38.45,5
571837,2011-10-19,16470,173,223.26,75
571839,2011-10-19,14107,187,241.29,8
571840,2011-10-19,13590,404,552.4,21
571841,2011-10-19,17625,151,384.42,59
571842,2011-10-19,16684,236,684.199999999999,4
571843,2011-10-19,16684,432,449.28,3
571844,2011-10-19,17101,201,669.15,15
571845,2011-10-19,16869,209,304.72,42
571846,2011-10-19,17841,488,535.75,94
571847,2011-10-19,15220,256,494.91,29
571848,2011-10-19,13576,132,283.89,19
571849,2011-10-19,12841,192,191.12,10
571850,2011-10-19,14698,216,498.04,59
571851,2011-10-19,12596,318,348.32,12
571852,2011-10-19,14273,68,109.92,6
571853,2011-10-19,14306,158,390.38,7
571857,2011-10-19,15468,153,447.61,23
571863,2011-10-19,15468,2,19.9,1
571864,2011-10-19,12731,566,2503.74,16
571883,2011-10-19,14704,566,615.07,158
571890,2011-10-19,16826,158,341.7,22
571892,2011-10-19,13089,143,431.2,15
571895,2011-10-19,17824,408,298.4,13
571898,2011-10-19,13247,78,85.8,6
571899,2011-10-19,16885,45,127.1,31
571900,2011-10-19,13263,1,15.0,1
571901,2011-10-19,12757,5,149.75,2
571903,2011-10-19,15754,53,155.15,9
571904,2011-10-19,12522,129,89.4,6
571905,2011-10-19,12370,380,739.28,28
571906,2011-10-19,14297,3,14.85,1
571908,2011-10-19,15803,290,415.82,8
571909,2011-10-19,15006,302,502.09,144
571911,2011-10-19,17562,46,103.8,5
571912,2011-10-19,17512,407,581.41,25
571913,2011-10-19,18210,623,1258.37,70
571914,2011-10-19,14776,440,330.24,16
571916,2011-10-19,14776,24,15.6,1
571917,2011-10-19,13078,269,318.8,6
571918,2011-10-19,17350,240,156.24,24
571920,2011-10-19,14799,146,157.7,13
571923,2011-10-19,12685,167,289.22,19
571926,2011-10-19,16722,254,450.37,17
571933,2011-10-20,13199,72,76.32,1
571934,2011-10-20,16170,287,324.39,23
571935,2011-10-20,13890,31,103.85,5
571936,2011-10-20,15814,554,599.42,24
571937,2011-10-20,14911,4462,2856.14,84
571938,2011-10-20,13669,224,170.399999999999,6
571939,2011-10-20,16260,311,1035.45,18
571940,2011-10-20,15301,450,603.76,38
571941,2011-10-20,14261,19,219.7,7
571942,2011-10-20,17434,210,327.93,21
571943,2011-10-20,14638,166,443.6,16
571944,2011-10-20,13755,409,297.85,21
571945,2011-10-20,17354,1006,1393.06,16
571965,2011-10-20,17238,165,286.28,51
571987,2011-10-20,17007,251,314.49,19
